cleaned_text,label
viral pamphlet claims Herbal Mysore Pak (a south Indian sweet) cure COVID-.,1
bubonic plague airborne spread infected person coughs.,1
WhatsApp message says coronavirus transmitted wastewater.,1
Post claiming coronavirus affected patients Chinniyampalayam Vellalore get cured within day consuming herbal Mysore pak,1
"text one blamed pandemic Brazil written Mario Sergio Cortella, Brazilian writer philosophy professor.",1
Senior officials Rajasthan police visited Ajmer Sharif Dargah,1
Consuming alcohol beverages vodka reduce risk COVID- infection.,1
Using nasopharyngeal swabs COVID- testing unnecessary; saliva samples mouth swabs equivalent substitute,1
fluâ€s second wave letal first people stooped precaution measures,1
"â€˜Dr. VK Srinivas, Vice-President Bharath Biotech, taking first injection COVID- vaccine. confidence productâ€",1
publication Macedonian claims â€œCOVID- VIRUSâ€ Italians first find cure.,1
"picture Brazilian president Jair Bolsonaro hospital bed, would show condition testing positive Covid-.",1
"video excerpt American television program presenter criticizes use masks and, part criticism, supposedly measures oxygen levels inside mask child wearing.",1
Nasal swabs used obtain samples COVID- tests reach blood-brain barrier may damage it.,1
"Health authorities recommend throw teaspoon bleach inside every toilet, sink drain. helps preventing SARS-CoV- enter house sewer.",1
pharmaceutical cure COVID-.,1
"Health authorities recommend throw teaspoon bleach inside every toilet, sink drain. helps preventing SARS-CoV- enter house sewer.",1
Coffee cures coronavirus.,1
publication Macedonian claims â€œCOVID- VIRUSâ€ Italians first find cure.,1
"painting people face masks flags different countries appear, assuring â€œmural Denver airport painted â€, predicted current coronavirus pandemic.",1
"video excerpt American television program presenter criticizes use masks and, part criticism, supposedly measures oxygen levels inside mask child wearing.",1
"Claim Universidad de Antioquia (UdeA), Colombia, predicted â€˜almost thousand deaths per dayâ€ peak COVID-.",1
Wearing mask cause fungal infection.,1
G spreads new coronavirus.,1
Universal Church Kingdom God published note stating healing sessions suspended due COVID-.,1
"image circulating via WhatsApp discloses false information dates which, supposedly, Protect bonus deposited accounts Costa Rican citizens.",1
Eating highly alkaline foods defeat COVID-. SARS-CoV- pH level . ..,1
Nasal swabs used obtain samples COVID- tests reach blood-brain barrier may damage it.,1
Pandemics occur every century.,1
Prisioners temporarily released COVID- responsible .% murders Brazil April .,1
Articles shared hundreds times Facebook multiple countries claim holy communion banned Toronto part Canadian cityâ€s response coronavirus pandemic.,1
G spreads new coronavirus.,1
Eating highly alkaline foods defeat COVID-. SARS-CoV- pH level . ..,1
"symptoms Covid-, take azithromycin, ivermectin acetylcysteine.",1
Dr. Bilgehan Bilgeâ€s claims use masks,1
David Icke says pandemic caused g technology.,1
Governor Brazilian state Bahia dismissed doctor appealed President Jair Bolsonaro chloroquine.,1
text circulating Macedonian says â€œnew research shaken world something terrible discovered coronavirus human immunity.â€,1
low number deaths COVID- Japan due â€œdifference level â€˜social standardsâ€ Japan countriesâ€.,1
image stated kisses hugs increase risk transmission covid-.,1
video claims COVID- patients sitting hospital corridor Gandhi Hospital Hyderabad,1
Philippines fastest rising number COVID- cases Western Pacific Region classified World Health Organization.,1
Flamingos gather Venice tourists around water channels due pandemic.,1
COVID- sensor â€œtrackerâ€ inserted Android cellphones iPhones.,1
vaccine coronavirus ready (as July ).,1
Dr. Bilgehan Bilgeâ€s claims use masks,1
article claiming â€œBill Gatesâ€ vaccineâ€ would modify human DNA.,1
spike COVID- cases U.S. seen June due increased testing.,1
image states Costa Rican government prohibited sale liquor due pandemic.,1
Democrats blame Covid- related deaths. control drugs virus.,1
Banana blocks entrance coronavirus cells,1
post circulating Facebook supposed page argentine bank â€œBanco Provinciaâ€ requests access link re-enter personal data alleged problems home banking linked COVID- crisis.,1
"study proves ivermectin helped number COVID- cases decrease Natal, Brazil.",1
"Infant deaths decreased dramatically lockdown, number vaccines administered reduced; vaccines cause sudden infant death syndrome",1
"message claims many physicians Chang Gung Hospital, Taiwan, secretly quarantine COVID-, indicating local transmission lack transparency government data.",1
US builds biological labs territories countries.,1
Coronavirus comes laboratory Wuhan commercial strategy China.,1
backtracked released document stating masks efficient protect healthy people COVID-.,1
one died coronavirus; antibodies identify SARS-CoV-; pathologists means verifying whether person infected SARS-CoV-; SARS-CoV- fulfilled Kochâ€s postulates.,1
"symptoms COVID-, self-medicate chloroquine azithromycin take zinc vitamin C supplements.",1
backtracked released document stating masks efficient protect healthy people COVID-.,1
US builds biological labs territories countries.,1
Face masks donâ€t â€œprotect covid viruses.â€,1
Prosecutor Fatime Fetai tested positive COVID-,1
leaves guava tree prevent reverse new coronavirus.,1
"Homeless man Punkunnam, Kerala, India, tested positive COVID-.",1
"part vaccine trials, Dr. V.K. Srinivasan Bharath Biotech took COVID- vaccine",1
post stating local magazine Ecuador revealed corruption test purchase COVID-.,1
"Nipah Virus outbreak India amidst coronavirus pandemic, according warning form WHO.",1
Actor Chuck Norris died COVID-.,1
microchip implanted future coronavirus vaccine control population political economic purposes.,1
Antibodies common cold produce positive COVID- test. False-positive results COVID- antibody testing behind COVID- cases reported U.S.,1
Audio message circulating WhatsApp saying clinics hospitals looking asthma patients get sick COVID-.,1
Brazilian congressman JoÃ£o Campos denied using elections fund measures prevent COVID-.,1
"Doctor says chloroquine cures COVID- wearing masks turn blood acid, help proliferation novel coronavirus.",1
IMSS training prevention must paid COVID-,1
Infrared thermometers cause brain damage.,1
"LiquigÃ¡s, Brazilian energy company, giving free propane canisters people lost income COVID- lockdowns.",1
Henry Kissinger said population reduction done vaccines â€œfor common goodâ€.,1
"Banana contains lectin powerful anti-COVID agent, blocking virus entering cell. Eating banana day recommended.",1
"phrase attributed president Community Madrid, Isabel DÃ­az Ayuso, allegedly said â€œthe deaths coronavirus fault doctors mine.â€",1
microchip implanted future coronavirus vaccine control population political economic purposes.,1
Messages stating King Felipe VI Spain bought new car half million euros â€œin midst COVID- crisisâ€ â€œin midst pandemicâ€.,1
"Bolivia approved use chlorine dioxide, amid fight covid-.",1
"Nipah Virus outbreak India amidst coronavirus pandemic, according warning form WHO.",1
Vibrations heal prevent coronavirus.,1
Brazilian congressman JoÃ£o Campos denied using elections fund measures prevent COVID-.,1
"new pandemic started China, already cases Europe Asian countries. type swine flu spreading humans.",1
"Raissa Soares, doctor Bahia, fired state hospital orders Rui Costa, Bahiaâ€s state governor. dismissed becaused favoured use hydroxychloroquine COVID-.",1
Oximeters take fingerprints therefore steal personal data.,1
"new pandemic started China, already cases Europe Asian countries. type swine flu spreading humans.",1
Dabangg- actor Javed Hyder selling vegetables living due lockdown.,1
Melon orange effective medicines COVID-.,1
post claiming COVID- treatment available Rs India.,1
post vaccines future coronavirus vaccine shows Prime minister Australia pretending get vaccine actually getting it.,1
"SÃ£o Pauloâ€s mayor bought , coffins public bidding.",1
"Covid- protocol Ã‰vora Maternity, Portugal, consists â€œcovering patientâ€s head bagâ€.",1
U.S. hospital laboratories falsify COVID- tests inflate number positive results. Nurses sent unused swabs COVID- testing came back positive.,1
presidente Salvador said prisioners rights coronavirus pandemic.,1
Doctorâ€s Claim â€˜No One Died Coronavirusâ€ Europe True,1
G base stations created Izmir new coronavirus epidemic period,1
prime minister Australia caught video pretending receive vaccine COVID-.,1
"graphic Argentine president, Alberto FernÃ¡ndez, showed fall GDP deaths country.",1
"post, shared tale COVID-, featuring photograph soldier carrying donkey back claims image World War II serviceman carrying animal minefield.",1
"picture allegedly shot Brazil would show row black bags containing corpses, man easily moving one using one arm.",1
"picture allegedly shot Brazil would show row black bags containing corpses, man easily moving one using one arm.",1
"SÃ£o Pauloâ€s mayor bought , coffins public bidding.",1
videos shared social media saying drinking methanol prevents spread COVID.,1
