cleaned_text,label
private business conducted public property. issue contract dispute.,1
"Says Scott Walker runs state government bans ""employees talking climate change.""",1
Americans getting news Facebook.,1
Bruce Springsteen wrote open letter apologizing letting Donald Trump become president.,1
"Tampa ""the strip club capital world.""",1
"June , FEMA deployed barges Hawaii, transport victims Kilauea volcano ""internment camp.""",1
"Donald Trump born Philippines, Queens, New York, claims.",1
John Kerry made disparaging remarks viewing Ronald Reagan's casket former president's body lay repose presidential library.,1
"North Carolina home ""two rivers top five polluted rivers"" U.S.",1
"George Allen's flat tax ""plan would actually shrink revenues Perry (flat tax) plan.""",1
Rep. Debbie Dingell introducing bill would lead widespread gun confiscations.,1
Star Wars: Rogue One re-shot add anti-Trump scene.,1
Lil' Wayne announced diagnosed skin cancer one month live.,1
"photograph shows eight rainbows Lehigh, Pennsylvania.",1
"result Obamacare, becoming something part-time employment country.",1
Counterfeit packs fake cigarettes found Detroit lethal.,1
"Dr. Robert Gallo admitted ""inventing"" HIV virus plot ""depopulate humanity.""",1
President Obama trademarked name 'Obamacare' receives royalties every time term used.,1
First NFL Team Declares Bankruptcy 'Take Knee' Protests?,1
"Videos show tornadoes Cape Town, South Africa.",1
Singer Avril Lavigne died replaced doppelgänger.,1
John F. Kennedy Jr. frontrunner U.S. Senate seat New York killed suspicious plane crash .,1
Federal government reneging Medicaid payments Wisconsin caused $ million extra costs -’ state budget.,1
"Says ""the City Portland alone public relation representatives payroll cost taxpayers $. million (a year).""",1
"Phoenix kidnapping capital ""of Western Hemisphere.""",1
Donald Trump suggested he'd use nuclear weapons Mexico refused build pay wall.,1
"Health care reform: ""Everything going raise costs, raise taxes lower quality health care.""",1
Crystal Pyramid Bermuda Triangle,1
"Colorado caucus system selecting Republican delegates ""rigged.""",1
"Republican-authored state budget includes provision ""forcing people earning little $, buy private health insurance could cost much $, per year.""",1
"know wrong Paris [Accord] ... China India got away, largest producers CO internationally, got away scot-free. didn’t take steps .",1
"Libertarian Party ""is third-largest political party U.S.""",1
worker Pepsi Frooti plant contaminated beverage products injecting HIV-infected blood them.,1
"losing Wisconsin Republican primary, Donald Trump threatened sue everyone state.",1
FBI arrested “Muslim man” causing passenger train crash Washington.,1
"woman named Cassidy Boon suing man saved drowning, claiming raped her.",1
"Mike Pence Say Americans Need 'Jesus Care,' Health Care?",1
"Billionaire philanthropist George Soros ""grooming"" Abdul El-Sayed, ""sympathetic"" Muslim Brotherhood, president United States.",1
"""YXX"" notation Donald Trump's Selective Service record indicates suffers genetic condition Klinefelter syndrome.",1
Cuban leader Fidel Castro said die United States destroyed.,1
"Former President George W. Bush former Vice President Dick Cheney ""unable visit Europe due outstanding warrants.""",1
"April , Barack Obama George W. Bush criticized rapper Kanye West Twitter.",1
“Sharia law legal states.”,1
"percent statistic supporting background checks, that's debunked.",1
"Pastor Rick Warren Saddleback Church changed name ""Muhammad Hussein Warren.""",1
"Claims Obama said, ""For oppose policies, shut go away.""",1
"Says ""all grandparents"" immigrated America.",1
photograph shows actor Elijah Wood identical twin brother.,1
Archaeologists discovered Pharaoh's chariot bones horses men Red Sea.,1
"Says Peter Kilmartin voted ""in favor expanding 'good behavior' statute sex offenders.""",1
"video shows three sharks area Miami, Florida flooded Hurricane Irma.",1
VERA FILES FACT CHECK: Report claiming Ninoy Aquino reason martial law declaration,1
"Says cost Massachusetts taxpayers $, Mitt Romney staff purchased computer hard drives.",1
Facebook Posts Made Public?,1
Nobody's addicted marijuana.,1
"Obama, national debt ""has reduced every year last five years.""",1
"Adolf Hitler confiscated weapons — took weapons, registry everybody — night June , , sent secret police murdered political opponents.",1
MAPs (Minor Attracted Persons) created pride flag,1
video captured unwitting beachgoer snatched killer whale.,1
Donald Trump's tax returns posted online IRS database hacked.,1
Cash Back,1
New research shows scientists manipulating sea level data inflate predictions future sea level rise.,1
Simpsons depicted President Donald Trump would touch glowing orb fifteen years actually trip Middle East.,1
"Says ""Patrick Murphy candidate voted every measure fund Zika.""",1
video shows surfer towed great white shark.,1
"Says state auditor found percent , students receiving free reduced-price lunches ineligible.",1
Image depicts Texas church shooting suspect Devin Patrick Kelley Bernie Sanders rally.,1
"Obamacare, patients older must admitted hospital primary care physicians order covered Medicare.",1
President Obama spent $ million legal fees defending lawsuits birth certificate.,1
"Says Ted Kennedy met ""with KGB order beat Ronald Reagan .""",1
Americans immune Zika virus.,1
"West Virginia Attorney General Patrick Morrisey, Republican candidate U.S. Senate, “refused support Trump Hillary.”",1
"Says first word spoken moon ""Houston.""",1
"""leaked"" photograph depicts President Obama handcuffs, facing charges wiretapping President Trump.",1
Hobby Lobby Closing Stores?,1
hate children taken away. Democrats change law. That\'s law.,1
President Trump's physician wrote note declaring chief executive well enough speak Robert Mueller.,1
majority last quarter Sherrod Brown's campaign contributions came outside state Ohio.,1
Says soccer players U.S. Men’s National Team immigrants.,1
President Obama asked Americans hold / victim tributes offensive Muslims.,1
"interview French radio station, Katy Perry revealed preference eating human meat.",1
"Idaho Governor Clement Leroy ""Butch"" Otter said poor people genetically inferior rich people.",1
x-ray image shows snake entered woman's stomach crawling vagina.,1
"photograph shows sign reading ""Trump Made America Best Country Nation.""",1
"Says ""Obama every state require photo ID lost every state require photo ID order vote.""",1
"Forty Marines rescued kids Pentagon daycare facility /, enclosed protective corral cribs.",1
"Hurricane, Store Important Items Dishwasher?",1
‘Blue Bow’ Trout Real?,1
Philadelphia murder steady — mean — terribly increasing.,1
Much Public Debt Kenya Accumulate ?,1
"photograph shows Carl Sagan holding sign reading ""No Billboards Space.""",1
"Says concealed carry bill would allow residents certain states ""travel community walk right school zone loaded weapon, matter local laws say.""",1
New Jersey's citizens working highest rate three years.,1
yolks flamingo eggs bright pink color.,1
Singer James Hetfield left band Metallica announced new country music album.,1
Says Measure - cost fortune elections Measure - cost less.,1
problem raising tax rates wealthiest Americans half small business owners.,1
"McCain ""still thinks okay women earn equal pay equal work.""",1
"Says ""Jeb Bush released percent emails.""",1
"San Antonio seen ""% growth"" water customers ""in last years, % water used.""",1
"White House communications director Anita Dunn said Mao Tse-tung ""one favorite philosophers, Fox News picked up.""",1
Hillary Clinton invented ISIS stupid policies. responsible ISIS.,1
"gun industry ""the business America wholly protected kind liability.""",1
"Burka clad woman runs baby, gets away crime one stunning reason ...",1
We’ve got close million Americans access health care first time Medicaid expansion.,1
"Florida, illegal immigration costs taxpayers nearly $ billion (a year). amounts $ every household Florida.",1
Multiple news outlets reported primary voters New York claimed votes switched Bernie Sanders Hillary Clinton.,1
"accordance requirement original Royal Charter, Hudson's Bay Company Canada makes annual payments elk beaver pelts Queen England.",1
Photograph shows fisherman Wisconsin holding furry trout he'd caught.,1
Pentagon disavowed knowledge stranded Air Force pilot successfully intercepted missile near North Korea.,1
"Wikileaks released trove ""deep state files"" late December .",1
"Two-thirds people use Medicaid poor children, two-thirds money long-term care seniors, whether facility home.",1
"signed largest single tax cut history Florida, $ billion tax cut five years, directed property tax cuts.",1
Shot Heart,1
Kinking electrical wire stops electricity flow like kinking garden hose stops water.,1
Sylvester Stallone Say Obama ‘Closet Homosexual Living Lie’?,1
"make $, year … really take home $,.",1
"Says new report proves stimulus supported N.J. Democrats cost $, per job.",1
"Medicaid expansion ""going cost Florida $. billion year.""",1
